date,ALB,AWK,AXON,HCA,JPM,KEYS,LHX,MCO,MPWR,NSC,NVDA,PWR,RMD,SBAC,TDY,TTWO,TYL,V,WDC,WST
2020-04-22,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-04-23,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-04-24,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-04-27,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-04-28,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-04-29,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-04-30,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-05-01,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-05-04,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-05-05,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-05-06,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-05-07,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-05-08,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-05-11,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-05-12,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-05-13,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-05-14,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-05-15,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-05-18,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-05-19,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-05-20,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-05-21,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-05-22,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-05-25,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-05-26,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-05-27,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-05-28,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-05-29,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-06-01,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-06-02,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-06-03,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-06-04,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-06-05,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-06-08,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-06-09,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-06-10,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-06-11,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-06-12,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-06-15,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-06-16,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-06-17,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-06-18,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-06-19,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-06-22,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-06-23,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-06-24,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-06-25,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-06-26,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-06-29,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-06-30,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-07-01,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-07-02,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-07-03,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-07-06,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-07-07,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-07-08,100000.00,100781.18,107839.96,105525.04,99080.14,101225.44,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-07-09,100000.00,100781.18,107839.96,105525.04,99080.14,101535.93,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-07-10,100000.00,100781.18,107839.96,105525.04,99080.14,99449.03,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-07-13,100000.00,100781.18,107839.96,105525.04,99080.14,99449.03,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-07-14,100000.00,100781.18,107839.96,105525.04,99080.14,99449.03,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-07-15,100000.00,100781.18,107839.96,105525.04,99080.14,99449.03,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-07-16,100000.00,100781.18,107839.96,105525.04,99080.14,99449.03,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-07-17,100000.00,100781.18,107839.96,105525.04,99080.14,99449.03,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-07-20,100000.00,100781.18,107839.96,105525.04,99080.14,99449.03,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-07-21,100000.00,100787.25,107839.96,105525.04,99080.14,99449.03,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-07-22,100000.00,102365.45,107839.96,105525.04,99080.14,99449.03,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-07-23,100000.00,102671.98,107839.96,105525.04,99080.14,99449.03,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-07-24,100000.00,102671.98,107839.96,105525.04,99080.14,99449.03,108577.18,99309.92,101009.86,111374.52,100266.67,103635.43,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-07-27,100000.00,102671.98,107839.96,105525.04,99080.14,99449.03,108577.18,99309.92,101009.86,111374.52,100266.67,103995.18,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-07-28,100000.00,102671.98,107839.96,105525.04,99080.14,99449.03,108577.18,99309.92,101009.86,111374.52,100266.67,102369.11,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-07-29,100000.00,102671.98,107839.96,105525.04,99080.14,99449.03,108577.18,99309.92,101009.86,111374.52,100266.67,103211.79,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-07-30,100000.00,102671.98,107839.96,105525.04,99080.14,99449.03,108577.18,99309.92,101009.86,111374.52,100266.67,101612.79,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-07-31,100000.00,102671.98,107839.96,105525.04,99080.14,99449.03,108577.18,99309.92,101009.86,111374.52,100266.67,101888.65,101320.47,97165.64,108675.71,101048.05,103051.18,97029.16,98996.62,110608.94
2020-08-03,100000.00,102671.98,107839.96,105525.04,99080.14,99449.03,108577.18,99309.92,101009.86,111374.52,100266.67,104054.45,101320.47,97165.64,108675.71,101048.05,103051.18,96638.77,98996.62,110608.94
2020-08-04,100000.00,102671.98,107839.96,105525.04,99080.14,99449.03,108577.18,99309.92,101009.86,111374.52,100266.67,104054.45,101320.47,97165.64,108675.71,101048.05,103051.18,97505.74,98996.62,110608.94
2020-08-05,100000.00,102671.98,107839.96,105525.04,99080.14,99449.03,108577.18,99309.92,101009.86,111374.52,100266.67,104054.45,101320.47,97165.64,108675.71,101048.05,103051.18,99391.78,98996.62,110608.94
2020-08-06,100000.00,102671.98,107839.96,105525.04,99080.14,99449.03,108577.18,99309.92,101009.86,111374.52,100266.67,104054.45,101320.47,97165.64,108675.71,101048.05,103051.18,100466.62,98996.62,110608.94
2020-08-07,100000.00,102671.98,107839.96,105525.04,99080.14,99449.03,108577.18,99309.92,101009.86,111374.52,100266.67,104054.45,101320.47,97165.64,108675.71,101048.05,103051.18,100466.62,98996.62,110608.94
2020-08-10,100000.00,102671.98,107839.96,106210.97,99080.14,99449.03,108577.18,99309.92,101009.86,111374.52,100266.67,104054.45,101320.47,97165.64,108675.71,101048.05,103051.18,100466.62,98996.62,110608.94
2020-08-11,100000.00,102671.98,107839.96,105785.55,99080.14,99449.03,108577.18,99309.92,101009.86,111374.52,100266.67,104054.45,101320.47,97165.64,108675.71,101048.05,103051.18,100466.62,98996.62,110608.94
2020-08-12,100000.00,102671.98,107957.49,106017.38,99080.14,99449.03,108577.18,99309.92,101009.86,111374.52,100266.67,104054.45,101320.47,97165.64,108675.71,101048.05,103051.18,100466.62,98996.62,110608.94
2020-08-13,100000.00,102671.98,108632.01,105345.79,99080.14,99449.03,108577.18,99309.92,101009.86,111151.48,100266.67,104054.45,101320.47,97165.64,108675.71,101048.05,103051.18,100466.62,98996.62,110608.94
2020-08-14,100000.00,102671.98,107962.60,107171.75,99080.14,99449.03,108577.18,99309.92,101009.86,112386.36,100266.67,104054.45,101320.47,97165.64,108675.71,101048.05,103051.18,100466.62,98996.62,110608.94
2020-08-17,100000.00,102204.81,107947.27,107076.15,99080.14,99449.03,108577.18,99309.92,101009.86,113300.28,100266.67,104054.45,101320.47,97165.64,108675.71,101048.05,103051.18,100466.62,98996.62,110608.94
2020-08-18,100000.00,102000.21,107175.66,106870.61,99080.14,99449.03,108577.18,99309.92,101009.86,112277.56,100266.67,104054.45,101320.47,97165.64,108675.71,101048.05,103051.18,100466.62,98996.62,110608.94
2020-08-19,100000.00,101625.11,107175.66,106488.21,99080.14,99449.03,108577.18,99309.92,101009.86,111771.64,100266.67,104054.45,101320.47,97165.64,108675.71,101048.05,103051.18,100466.62,98996.62,110608.94
2020-08-20,99777.96,101165.95,107175.66,105568.06,99080.14,99449.03,108577.18,99309.92,101009.86,112190.52,100266.67,104054.45,101320.47,96639.14,108675.71,101048.05,103051.18,100466.62,98996.62,110608.94
2020-08-21,98911.15,100415.88,107175.66,106225.31,99080.14,99449.03,108577.18,99309.92,101009.86,113643.00,100266.67,104054.45,101320.47,97465.64,108675.71,101048.05,103051.18,100466.62,98996.62,110608.94
2020-08-24,99634.87,100415.88,107175.66,107107.22,99080.14,99449.03,108577.18,99309.92,101009.86,114235.96,100266.67,104054.45,101320.47,96275.39,108675.71,101048.05,103051.18,100466.62,98996.62,110608.94
2020-08-25,99087.19,100415.88,107175.66,107009.23,99080.14,99449.03,108577.18,99309.92,101009.86,114235.96,100266.67,104054.45,101320.47,96275.39,108675.71,101048.05,103051.18,100466.62,98996.62,110608.94
